match_id,round,timestamp,event_type,details
match_8208e8306a,1,1966,WeaponFire,Player Mads fired Knife (speed=485.53)
match_8208e8306a,1,2060,WeaponFire,Player Lisalain Zack Meikok fired Smoke Grenade (speed=232.20)
match_8208e8306a,1,2081,ItemPickup,Player Lisalain Zack Meikok picked_up Smoke Grenade [finalMoney(after)=0 cost=300]
match_8208e8306a,1,2280,WeaponFire,Player Lisalain Zack Meikok fired Smoke Grenade (speed=233.80)
match_8208e8306a,1,2402,WeaponFire,Player AL#Capone 50 fired Incendiary Grenade (speed=490.00)
match_8208e8306a,1,2404,ItemPickup,Player Lisalain Zack Meikok picked_up Smoke Grenade [finalMoney(after)=0 cost=300]
match_8208e8306a,1,2788,WeaponFire,Player AL#Capone 50 fired HE Grenade (speed=0.00)
match_8208e8306a,1,2810,WeaponFire,Player Mads fired USP-S (speed=3.73)
match_8208e8306a,1,2842,WeaponFire,Player Piet fired Glock-18 (speed=480.00)
match_8208e8306a,1,2852,WeaponFire,Player Piet fired Glock-18 (speed=479.99)
match_8208e8306a,1,2862,WeaponFire,Player Piet fired Glock-18 (speed=479.98)
match_8208e8306a,1,2869,WeaponFire,Player Thugy57 fired USP-S (speed=175.77)
match_8208e8306a,1,2873,WeaponFire,Player Piet fired Glock-18 (speed=479.94)
match_8208e8306a,1,2883,WeaponFire,Player Piet fired Glock-18 (speed=479.95)
match_8208e8306a,1,2887,WeaponFire,Player Thugy57 fired USP-S (speed=0.00)
match_8208e8306a,1,2894,WeaponFire,Player Piet fired Glock-18 (speed=477.90)
match_8208e8306a,1,2900,WeaponFire,Player Thugy57 fired USP-S (speed=0.00)
match_8208e8306a,1,2904,WeaponFire,Player Piet fired Glock-18 (speed=270.19)
match_8208e8306a,1,2918,WeaponFire,Player Thugy57 fired USP-S (speed=7.73)
match_8208e8306a,1,2924,WeaponFire,Player Piet fired Glock-18 (speed=159.55)
match_8208e8306a,1,2933,WeaponFire,Player Thugy57 fired USP-S (speed=45.15)
match_8208e8306a,1,2938,WeaponFire,Player Piet fired Glock-18 (speed=138.26)
match_8208e8306a,1,2949,WeaponFire,Player Thugy57 fired USP-S (speed=1.03)
match_8208e8306a,1,2951,WeaponFire,Player deiff fired USP-S (speed=93.30)
match_8208e8306a,1,2954,WeaponFire,Player Piet fired Glock-18 (speed=202.39)
match_8208e8306a,1,2965,DeathPosition,"Player Piet died at (1021.1, -2480.0, -416.0)"
match_8208e8306a,1,2965,Kill,"Killer=Thugy57, Victim=Piet, Headshot=false"
match_8208e8306a,1,2965,WeaponFire,Player Thugy57 fired USP-S (speed=9.93)
match_8208e8306a,1,2970,WeaponFire,Player deiff fired USP-S (speed=38.87)
match_8208e8306a,1,2978,WeaponFire,Player Thugy57 fired USP-S (speed=27.33)
match_8208e8306a,1,2999,WeaponFire,Player Thugy57 fired USP-S (speed=56.89)
match_8208e8306a,1,3007,ItemPickup,Player fx_ picked_up Flashbang [finalMoney(after)=0 cost=200]
match_8208e8306a,1,3027,WeaponFire,Player Thugy57 fired USP-S (speed=190.83)
match_8208e8306a,1,3038,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=457.60)
match_8208e8306a,1,3041,WeaponFire,Player PLOW fired Glock-18 (speed=86.99)
match_8208e8306a,1,3047,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=477.80)
match_8208e8306a,1,3052,WeaponFire,Player PLOW fired Glock-18 (speed=240.33)
match_8208e8306a,1,3057,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=466.37)
match_8208e8306a,1,3062,WeaponFire,Player PLOW fired Glock-18 (speed=9.55)
match_8208e8306a,1,3066,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=453.78)
match_8208e8306a,1,3071,WeaponFire,Player PLOW fired Glock-18 (speed=214.95)
match_8208e8306a,1,3076,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=435.82)
match_8208e8306a,1,3081,WeaponFire,Player PLOW fired Glock-18 (speed=376.29)
match_8208e8306a,1,3087,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=464.52)
match_8208e8306a,1,3091,WeaponFire,Player PLOW fired Glock-18 (speed=100.57)
match_8208e8306a,1,3097,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=479.82)
match_8208e8306a,1,3101,WeaponFire,Player PLOW fired Glock-18 (speed=89.15)
match_8208e8306a,1,3106,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=479.94)
match_8208e8306a,1,3113,WeaponFire,Player PLOW fired Glock-18 (speed=193.82)
match_8208e8306a,1,3116,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=479.97)
match_8208e8306a,1,3123,WeaponFire,Player PLOW fired Glock-18 (speed=200.89)
match_8208e8306a,1,3126,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=454.31)
match_8208e8306a,1,3138,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=457.11)
match_8208e8306a,1,3199,WeaponFire,Player PLOW fired Glock-18 (speed=470.44)
match_8208e8306a,1,3208,WeaponFire,Player PLOW fired Glock-18 (speed=479.95)
match_8208e8306a,1,3244,WeaponFire,Player Mads fired USP-S (speed=463.54)
match_8208e8306a,1,3324,WeaponFire,Player Mads fired USP-S (speed=27.62)
match_8208e8306a,1,3327,WeaponFire,Player deiff fired Knife (speed=529.89)
match_8208e8306a,1,3350,WeaponFire,Player Mads fired USP-S (speed=169.13)
match_8208e8306a,1,3356,WeaponFire,Player AL#Capone 50 fired USP-S (speed=1.26)
match_8208e8306a,1,3360,WeaponFire,Player fx_ fired Tec-9 (speed=480.00)
match_8208e8306a,1,3367,WeaponFire,Player AL#Capone 50 fired USP-S (speed=0.00)
match_8208e8306a,1,3369,WeaponFire,Player fx_ fired Tec-9 (speed=435.12)
match_8208e8306a,1,3372,WeaponFire,Player Mads fired USP-S (speed=127.38)
match_8208e8306a,1,3378,WeaponFire,Player AL#Capone 50 fired USP-S (speed=3.08)
match_8208e8306a,1,3378,WeaponFire,Player fx_ fired Tec-9 (speed=82.32)
match_8208e8306a,1,3386,WeaponFire,Player fx_ fired Tec-9 (speed=292.15)
match_8208e8306a,1,3389,WeaponFire,Player AL#Capone 50 fired USP-S (speed=25.08)
match_8208e8306a,1,3396,WeaponFire,Player fx_ fired Tec-9 (speed=231.88)
match_8208e8306a,1,3402,WeaponFire,Player AL#Capone 50 fired USP-S (speed=146.58)
match_8208e8306a,1,3404,WeaponFire,Player fx_ fired Tec-9 (speed=159.16)
match_8208e8306a,1,3414,WeaponFire,Player fx_ fired Tec-9 (speed=218.09)
match_8208e8306a,1,3422,WeaponFire,Player fx_ fired Tec-9 (speed=128.59)
match_8208e8306a,1,3455,WeaponFire,Player fx_ fired Tec-9 (speed=439.19)
match_8208e8306a,1,3584,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=479.34)
match_8208e8306a,1,3586,WeaponFire,Player deiff fired USP-S (speed=409.17)
match_8208e8306a,1,3599,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=478.28)
match_8208e8306a,1,3612,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=463.64)
match_8208e8306a,1,3633,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=480.00)
match_8208e8306a,1,3635,WeaponFire,Player AL#Capone 50 fired USP-S (speed=328.13)
match_8208e8306a,1,3644,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=479.87)
match_8208e8306a,1,3646,WeaponFire,Player AL#Capone 50 fired USP-S (speed=53.27)
match_8208e8306a,1,3647,WeaponFire,Player PLOW fired Glock-18 (speed=465.15)
match_8208e8306a,1,3654,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=459.11)
match_8208e8306a,1,3657,WeaponFire,Player PLOW fired Glock-18 (speed=467.16)
match_8208e8306a,1,3658,WeaponFire,Player AL#Capone 50 fired USP-S (speed=283.35)
match_8208e8306a,1,3664,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=469.35)
match_8208e8306a,1,3666,WeaponFire,Player PLOW fired Glock-18 (speed=406.31)
match_8208e8306a,1,3669,WeaponFire,Player AL#Capone 50 fired USP-S (speed=387.15)
match_8208e8306a,1,3673,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=478.72)
match_8208e8306a,1,3676,WeaponFire,Player PLOW fired Glock-18 (speed=424.87)
match_8208e8306a,1,3680,WeaponFire,Player AL#Capone 50 fired USP-S (speed=402.57)
match_8208e8306a,1,3683,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=447.18)
match_8208e8306a,1,3688,WeaponFire,Player PLOW fired Glock-18 (speed=469.75)
match_8208e8306a,1,3691,WeaponFire,Player AL#Capone 50 fired USP-S (speed=196.71)
match_8208e8306a,1,3692,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=419.89)
match_8208e8306a,1,3702,WeaponFire,Player PLOW fired Glock-18 (speed=479.61)
match_8208e8306a,1,3702,WeaponFire,Player AL#Capone 50 fired USP-S (speed=344.99)
match_8208e8306a,1,3702,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=249.55)
match_8208e8306a,1,3712,DeathPosition,"Player AL#Capone 50 died at (583.1, -1420.0, -608.0)"
match_8208e8306a,1,3712,Kill,"Killer=PLOW, Victim=AL#Capone 50, Headshot=false"
match_8208e8306a,1,3712,WeaponFire,Player PLOW fired Glock-18 (speed=471.74)
match_8208e8306a,1,3713,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=233.90)
match_8208e8306a,1,3721,WeaponFire,Player PLOW fired Glock-18 (speed=479.54)
match_8208e8306a,1,3724,WeaponFire,Player Sigma Gabriel fired Glock-18 (speed=263.93)
match_8208e8306a,1,3739,WeaponFire,Player fx_ fired Tec-9 (speed=442.85)
match_8208e8306a,1,3748,DeathPosition,"Player deiff died at (1365.5, -716.9, -648.5)"
match_8208e8306a,1,3748,Kill,"Killer=fx_, Victim=deiff, Headshot=true"
match_8208e8306a,1,3748,WeaponFire,Player fx_ fired Tec-9 (speed=283.39)
match_8208e8306a,1,3757,WeaponFire,Player fx_ fired Tec-9 (speed=338.05)
match_8208e8306a,1,3766,WeaponFire,Player fx_ fired Tec-9 (speed=352.96)
match_8208e8306a,1,3777,WeaponFire,Player Mads fired Knife (speed=454.57)
match_8208e8306a,1,3867,WeaponFire,Player Mads fired Knife (speed=495.17)
match_8208e8306a,1,3902,WeaponFire,Player Mads fired Knife (speed=500.00)
match_8208e8306a,1,3929,WeaponFire,Player Mads fired Knife (speed=499.98)
match_8208e8306a,1,3954,WeaponFire,Player Mads fired Knife (speed=499.96)
match_8208e8306a,1,4016,DeathPosition,"Player Sigma Gabriel died at (573.7, -1320.2, -766.0)"
match_8208e8306a,1,4016,Kill,"Killer=Kerchak, Victim=Sigma Gabriel, Headshot=true"
match_8208e8306a,1,4016,WeaponFire,Player Kerchak fired USP-S (speed=149.93)
match_8208e8306a,1,4029,WeaponFire,Player Kerchak fired USP-S (speed=34.06)
match_8208e8306a,1,4062,WeaponFire,Player Kerchak fired USP-S (speed=4.34)
match_8208e8306a,1,4076,DeathPosition,"Player Lisalain Zack Meikok died at (267.5, -1313.4, -773.6)"
match_8208e8306a,1,4076,Kill,"Killer=Kerchak, Victim=Lisalain Zack Meikok, Headshot=true"
match_8208e8306a,1,4076,WeaponFire,Player Kerchak fired USP-S (speed=29.49)
match_8208e8306a,1,4087,WeaponFire,Player Kerchak fired USP-S (speed=12.45)
match_8208e8306a,1,4403,WeaponFire,Player Kerchak fired USP-S (speed=68.78)
match_8208e8306a,1,4407,WeaponFire,Player fx_ fired Tec-9 (speed=26.89)
match_8208e8306a,1,4422,WeaponFire,Player fx_ fired Tec-9 (speed=238.00)
match_8208e8306a,1,4424,WeaponFire,Player Kerchak fired USP-S (speed=23.46)
match_8208e8306a,1,4431,WeaponFire,Player fx_ fired Tec-9 (speed=359.99)
match_8208e8306a,1,4446,WeaponFire,Player Kerchak fired USP-S (speed=65.74)
match_8208e8306a,1,4503,DeathPosition,"Player fx_ died at (1250.1, -598.0, -640.0)"
match_8208e8306a,1,4503,Kill,"Killer=Mads, Victim=fx_, Headshot=true"
match_8208e8306a,1,4503,WeaponFire,Player Mads fired USP-S (speed=42.42)
match_8208e8306a,1,4516,WeaponFire,Player Mads fired USP-S (speed=20.17)
match_8208e8306a,1,4521,WeaponFire,Player PLOW fired Glock-18 (speed=194.67)
match_8208e8306a,1,4531,WeaponFire,Player PLOW fired Glock-18 (speed=173.35)
match_8208e8306a,1,4541,WeaponFire,Player PLOW fired Glock-18 (speed=5.90)
match_8208e8306a,1,4550,WeaponFire,Player PLOW fired Glock-18 (speed=5.90)
match_8208e8306a,1,4610,WeaponFire,Player Kerchak fired USP-S (speed=298.85)
match_8208e8306a,1,4633,WeaponFire,Player Mads fired USP-S (speed=182.34)
match_8208e8306a,1,4782,ItemPickup,Player Thugy57 picked_up Smoke Grenade [finalMoney(after)=150 cost=300]
match_8208e8306a,1,4885,WeaponFire,Player PLOW fired Glock-18 (speed=117.94)
match_8208e8306a,1,4895,WeaponFire,Player Kerchak fired USP-S (speed=360.08)
match_8208e8306a,1,4902,WeaponFire,Player PLOW fired Glock-18 (speed=314.18)
match_8208e8306a,1,4912,WeaponFire,Player PLOW fired Glock-18 (speed=153.37)
match_8208e8306a,1,4918,WeaponFire,Player Kerchak fired USP-S (speed=188.75)
match_8208e8306a,1,4924,WeaponFire,Player PLOW fired Glock-18 (speed=144.61)
match_8208e8306a,1,4935,WeaponFire,Player Kerchak fired USP-S (speed=183.92)
match_8208e8306a,1,4935,WeaponFire,Player PLOW fired Glock-18 (speed=177.06)
match_8208e8306a,1,4947,WeaponFire,Player PLOW fired Glock-18 (speed=114.10)
match_8208e8306a,1,4949,WeaponFire,Player Kerchak fired USP-S (speed=20.52)
match_8208e8306a,1,4968,WeaponFire,Player PLOW fired Glock-18 (speed=104.61)
match_8208e8306a,1,4969,WeaponFire,Player Kerchak fired USP-S (speed=130.89)
match_8208e8306a,1,4972,WeaponFire,Player Thugy57 fired USP-S (speed=162.59)
match_8208e8306a,1,4984,WeaponFire,Player PLOW fired Glock-18 (speed=36.81)
match_8208e8306a,1,4985,WeaponFire,Player Thugy57 fired USP-S (speed=71.23)
match_8208e8306a,1,4986,WeaponFire,Player Kerchak fired USP-S (speed=146.08)
match_8208e8306a,1,4999,WeaponFire,Player Thugy57 fired USP-S (speed=115.78)
match_8208e8306a,1,5000,DeathPosition,"Player PLOW died at (1130.3, -972.8, -768.0)"
match_8208e8306a,1,5000,Kill,"Killer=Kerchak, Victim=PLOW, Headshot=true"
match_8208e8306a,1,5000,WeaponFire,Player Kerchak fired USP-S (speed=98.34)
match_8208e8306a,1,5000,RoundEnd,Round 1 ended. Reason: 8 (Winner=3)
match_8208e8306a,1,5016,WeaponFire,Player Kerchak fired USP-S (speed=98.34)
match_8208e8306a,1,5238,WeaponFire,Player Kerchak fired Knife (speed=98.34)
match_8208e8306a,1,5308,WeaponFire,Player Mads fired Knife (speed=479.99)
match_8208e8306a,1,5348,ItemPickup,Player Mads picked_up Tec-9 [finalMoney(after)=150 cost=500]
match_8208e8306a,1,5352,ItemPickup,Player Mads picked_up Flashbang [finalMoney(after)=150 cost=200]
match_8208e8306a,1,5356,WeaponFire,Player Kerchak fired Knife (speed=98.34)
match_8208e8306a,1,5412,WeaponFire,Player Kerchak fired Knife (speed=98.34)
match_8208e8306a,1,5442,WeaponFire,Player Mads fired Tec-9 (speed=479.99)
match_8208e8306a,2,5448,RoundStart,Round 2 started (freeze time)
match_8208e8306a,2,5448,ItemPickup,Player fx_ picked_up Knife [finalMoney(after)=2200 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player fx_ bought Glock-18 [finalMoney(after)=2000 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player Lisalain Zack Meikok picked_up Knife [finalMoney(after)=1900 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player Lisalain Zack Meikok bought Glock-18 [finalMoney(after)=1700 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player PLOW picked_up Knife [finalMoney(after)=2350 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player PLOW bought Glock-18 [finalMoney(after)=2150 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player Piet picked_up Knife [finalMoney(after)=1900 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player Piet bought Glock-18 [finalMoney(after)=1700 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player deiff picked_up Knife [finalMoney(after)=3400 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player deiff bought USP-S [finalMoney(after)=3200 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player AL#Capone 50 picked_up Knife [finalMoney(after)=3250 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player AL#Capone 50 bought USP-S [finalMoney(after)=3050 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player Sigma Gabriel picked_up Knife [finalMoney(after)=2050 cost=0]
match_8208e8306a,2,5448,ItemPickup,Player Sigma Gabriel bought Glock-18 [finalMoney(after)=1850 cost=200]
match_8208e8306a,2,5448,ItemPickup,Player PLOW picked_up C4 [finalMoney(after)=2150 cost=0]
match_8208e8306a,2,5629,ItemPickup,Player Thugy57 bought Kevlar + Helmet [finalMoney(after)=2700 cost=1000]
match_8208e8306a,2,5639,ItemPickup,Player AL#Capone 50 bought Kevlar + Helmet [finalMoney(after)=2050 cost=1000]
match_8208e8306a,2,5709,ItemPickup,Player Mads bought Defuse Kit [finalMoney(after)=3300 cost=400]
match_8208e8306a,2,5838,ItemPickup,Player Mads bought Kevlar + Helmet [finalMoney(after)=2300 cost=1000]
match_8208e8306a,2,5940,ItemPickup,Player Mads picked_up M4A1 [finalMoney(after)=2300 cost=2900]
match_8208e8306a,2,6080,ItemPickup,Player deiff bought Kevlar + Helmet [finalMoney(after)=2200 cost=1000]
match_8208e8306a,2,6131,ItemPickup,Player Thugy57 bought Negev [finalMoney(after)=1000 cost=1700]
match_8208e8306a,2,6135,ItemPickup,Player deiff bought MP9 [finalMoney(after)=950 cost=1250]
match_8208e8306a,2,6219,ItemPickup,Player Thugy57 bought Incendiary Grenade [finalMoney(after)=500 cost=500]
match_8208e8306a,2,6262,ItemPickup,Player deiff bought Defuse Kit [finalMoney(after)=550 cost=400]
match_8208e8306a,2,6379,ItemPickup,Player Thugy57 bought Defuse Kit [finalMoney(after)=100 cost=400]
match_8208e8306a,2,6439,ItemPickup,Player deiff bought Smoke Grenade [finalMoney(after)=250 cost=300]
match_8208e8306a,2,6451,ItemPickup,Player Kerchak bought MP9 [finalMoney(after)=3050 cost=1250]
match_8208e8306a,2,6509,ItemPickup,Player deiff picked_up HE Grenade [finalMoney(after)=250 cost=300]
match_8208e8306a,2,6536,ItemPickup,Player Kerchak bought Kevlar + Helmet [finalMoney(after)=2050 cost=1000]
match_8208e8306a,2,6558,ItemPickup,Player Kerchak bought Five-SeveN [finalMoney(after)=1550 cost=500]
match_8208e8306a,2,6641,ItemPickup,Player Kerchak bought Defuse Kit [finalMoney(after)=1150 cost=400]
match_8208e8306a,2,6654,ItemPickup,Player AL#Capone 50 bought MP7 [finalMoney(after)=550 cost=1500]
match_8208e8306a,2,6654,ItemPickup,Player Kerchak bought USP-S [finalMoney(after)=950 cost=200]
match_8208e8306a,2,6669,ItemPickup,Player Kerchak bought Incendiary Grenade [finalMoney(after)=450 cost=500]
match_8208e8306a,2,6674,ItemPickup,Player fx_ bought Flashbang [finalMoney(after)=1800 cost=200]
match_8208e8306a,2,6680,ItemPickup,Player Kerchak bought HE Grenade [finalMoney(after)=150 cost=300]
match_8208e8306a,2,6694,ItemPickup,Player Kerchak picked_up Smoke Grenade [finalMoney(after)=150 cost=300]
match_8208e8306a,2,6695,ItemPickup,Player AL#Capone 50 bought HE Grenade [finalMoney(after)=250 cost=300]
match_8208e8306a,2,6697,ItemPickup,Player Sigma Gabriel bought P250 [finalMoney(after)=1550 cost=300]
match_8208e8306a,2,6708,ItemPickup,Player Kerchak picked_up Flashbang [finalMoney(after)=150 cost=200]
match_8208e8306a,2,6728,FreezeTimeEnded,"Round 2: freeze time ended, action begins!"
match_8208e8306a,2,6730,ItemPickup,Player Lisalain Zack Meikok bought Desert Eagle [finalMoney(after)=1000 cost=700]
match_8208e8306a,2,6739,ItemPickup,Player AL#Capone 50 bought Flashbang [finalMoney(after)=50 cost=200]
match_8208e8306a,2,6876,WeaponFire,Player Mads fired Knife (speed=499.92)
match_8208e8306a,2,6917,WeaponFire,Player deiff fired Knife (speed=500.00)
match_8208e8306a,2,6958,WeaponFire,Player Sigma Gabriel fired Knife (speed=499.99)
match_8208e8306a,2,6975,WeaponFire,Player deiff fired Knife (speed=500.00)
match_8208e8306a,2,7040,WeaponFire,Player deiff fired Knife (speed=500.01)
match_8208e8306a,2,7102,WeaponFire,Player fx_ fired Flashbang (speed=587.11)
match_8208e8306a,2,7109,WeaponFire,Player deiff fired Knife (speed=508.15)
match_8208e8306a,2,7135,ItemPickup,Player PLOW bought Tec-9 [finalMoney(after)=1650 cost=500]
match_8208e8306a,2,7179,WeaponFire,Player deiff fired Knife (speed=499.62)
match_8208e8306a,2,7252,WeaponFire,Player Kerchak fired Incendiary Grenade (speed=489.98)
match_8208e8306a,2,7303,WeaponFire,Player Thugy57 fired Incendiary Grenade (speed=347.03)
match_8208e8306a,2,7353,WeaponFire,Player AL#Capone 50 fired HE Grenade (speed=449.15)
match_8208e8306a,2,7368,WeaponFire,Player Mads fired M4A1 (speed=1.82)
match_8208e8306a,2,7369,WeaponFire,Player Sigma Gabriel fired P250 (speed=480.00)
match_8208e8306a,2,7385,WeaponFire,Player Sigma Gabriel fired P250 (speed=463.21)
match_8208e8306a,2,7385,WeaponFire,Player Mads fired M4A1 (speed=59.28)
match_8208e8306a,2,7391,DeathPosition,"Player Sigma Gabriel died at (209.6, -2188.6, -416.0)"
match_8208e8306a,2,7391,Kill,"Killer=Mads, Victim=Sigma Gabriel, Headshot=true"
match_8208e8306a,2,7391,WeaponFire,Player Mads fired M4A1 (speed=58.78)
match_8208e8306a,2,7407,WeaponFire,Player Mads fired M4A1 (speed=59.58)
match_8208e8306a,2,7466,WeaponFire,Player Mads fired M4A1 (speed=403.35)
match_8208e8306a,2,7474,WeaponFire,Player fx_ fired Glock-18 (speed=408.94)
match_8208e8306a,2,7482,WeaponFire,Player Mads fired M4A1 (speed=2.69)
match_8208e8306a,2,7495,WeaponFire,Player Mads fired M4A1 (speed=30.21)
match_8208e8306a,2,7593,WeaponFire,Player AL#Capone 50 fired Flashbang (speed=407.83)
match_8208e8306a,2,7626,WeaponFire,Player Piet fired Glock-18 (speed=381.30)
match_8208e8306a,2,7651,WeaponFire,Player deiff fired Knife (speed=499.99)
match_8208e8306a,2,7677,WeaponFire,Player deiff fired Knife (speed=496.57)
match_8208e8306a,2,7804,WeaponFire,Player deiff fired HE Grenade (speed=490.00)
match_8208e8306a,2,8085,WeaponFire,Player AL#Capone 50 fired MP7 (speed=97.62)
match_8208e8306a,2,8089,WeaponFire,Player fx_ fired Glock-18 (speed=192.97)
match_8208e8306a,2,8090,WeaponFire,Player AL#Capone 50 fired MP7 (speed=97.62)
match_8208e8306a,2,8095,WeaponFire,Player AL#Capone 50 fired MP7 (speed=79.59)
match_8208e8306a,2,8099,WeaponFire,Player fx_ fired Glock-18 (speed=15.55)
match_8208e8306a,2,8100,WeaponFire,Player AL#Capone 50 fired MP7 (speed=79.59)
match_8208e8306a,2,8105,WeaponFire,Player AL#Capone 50 fired MP7 (speed=56.52)
match_8208e8306a,2,8109,WeaponFire,Player fx_ fired Glock-18 (speed=62.06)
match_8208e8306a,2,8110,WeaponFire,Player AL#Capone 50 fired MP7 (speed=56.52)
match_8208e8306a,2,8115,WeaponFire,Player AL#Capone 50 fired MP7 (speed=171.65)
match_8208e8306a,2,8118,WeaponFire,Player fx_ fired Glock-18 (speed=36.55)
match_8208e8306a,2,8121,WeaponFire,Player AL#Capone 50 fired MP7 (speed=67.95)
match_8208e8306a,2,8128,WeaponFire,Player fx_ fired Glock-18 (speed=165.99)
match_8208e8306a,2,8137,WeaponFire,Player fx_ fired Glock-18 (speed=196.41)
match_8208e8306a,2,8143,ItemPickup,Player Piet bought P250 [finalMoney(after)=1400 cost=300]
match_8208e8306a,2,8150,WeaponFire,Player fx_ fired Glock-18 (speed=141.52)
match_8208e8306a,2,8154,WeaponFire,Player Mads fired M4A1 (speed=195.15)
match_8208e8306a,2,8158,WeaponFire,Player deiff fired Smoke Grenade (speed=471.73)
match_8208e8306a,2,8160,WeaponFire,Player fx_ fired Glock-18 (speed=45.34)
match_8208e8306a,2,8169,WeaponFire,Player fx_ fired Glock-18 (speed=69.49)
match_8208e8306a,2,8179,WeaponFire,Player fx_ fired Glock-18 (speed=295.78)
match_8208e8306a,2,8185,WeaponFire,Player Mads fired M4A1 (speed=25.78)
match_8208e8306a,2,8188,WeaponFire,Player fx_ fired Glock-18 (speed=346.43)
match_8208e8306a,2,8191,WeaponFire,Player Mads fired M4A1 (speed=37.45)
