match_id,round,timestamp,event_type,details
match_452e956ebb,1,2590,WeaponFire,Player CeroNim07 fired Glock-18 (speed=445.41)
match_452e956ebb,1,2600,WeaponFire,Player CeroNim07 fired Glock-18 (speed=431.73)
match_452e956ebb,1,2610,WeaponFire,Player CeroNim07 fired Glock-18 (speed=471.61)
match_452e956ebb,1,2622,WeaponFire,Player CeroNim07 fired Glock-18 (speed=479.98)
match_452e956ebb,1,2632,WeaponFire,Player CeroNim07 fired Glock-18 (speed=479.84)
match_452e956ebb,1,2642,WeaponFire,Player CeroNim07 fired Glock-18 (speed=76.76)
match_452e956ebb,1,2644,WeaponFire,Player C4N fired Smoke Grenade (speed=170.97)
match_452e956ebb,1,2652,WeaponFire,Player CeroNim07 fired Glock-18 (speed=236.94)
match_452e956ebb,1,2661,WeaponFire,Player Cardoso fired USP-S (speed=87.40)
match_452e956ebb,1,2661,WeaponFire,Player CeroNim07 fired Glock-18 (speed=345.76)
match_452e956ebb,1,2669,WeaponFire,Player deiff fired Glock-18 (speed=479.55)
match_452e956ebb,1,2671,WeaponFire,Player CeroNim07 fired Glock-18 (speed=361.54)
match_452e956ebb,1,2677,WeaponFire,Player Cardoso fired USP-S (speed=122.94)
match_452e956ebb,1,2705,WeaponFire,Player deiff fired Glock-18 (speed=245.95)
match_452e956ebb,1,2714,WeaponFire,Player deiff fired Glock-18 (speed=275.83)
match_452e956ebb,1,2714,WeaponFire,Player Cardoso fired USP-S (speed=97.67)
match_452e956ebb,1,2724,WeaponFire,Player deiff fired Glock-18 (speed=303.71)
match_452e956ebb,1,2735,WeaponFire,Player deiff fired Glock-18 (speed=331.79)
match_452e956ebb,1,2737,WeaponFire,Player Cardoso fired USP-S (speed=171.02)
match_452e956ebb,1,2745,WeaponFire,Player deiff fired Glock-18 (speed=235.62)
match_452e956ebb,1,2754,WeaponFire,Player deiff fired Glock-18 (speed=266.11)
match_452e956ebb,1,2764,WeaponFire,Player deiff fired Glock-18 (speed=116.65)
match_452e956ebb,1,2775,WeaponFire,Player deiff fired Glock-18 (speed=55.62)
match_452e956ebb,1,2785,WeaponFire,Player deiff fired Glock-18 (speed=151.42)
match_452e956ebb,1,2795,WeaponFire,Player deiff fired Glock-18 (speed=25.35)
match_452e956ebb,1,2804,WeaponFire,Player deiff fired Glock-18 (speed=227.38)
match_452e956ebb,1,2811,WeaponFire,Player DAYI fired Glock-18 (speed=243.97)
match_452e956ebb,1,2811,WeaponFire,Player Cardoso fired USP-S (speed=410.91)
match_452e956ebb,1,2823,WeaponFire,Player DAYI fired Glock-18 (speed=165.04)
match_452e956ebb,1,2828,WeaponFire,Player Aolz fired Knife (speed=526.19)
match_452e956ebb,1,2833,WeaponFire,Player DAYI fired Glock-18 (speed=358.23)
match_452e956ebb,1,2994,WeaponFire,Player Kerchak fired Glock-18 (speed=0.00)
match_452e956ebb,1,2998,WeaponFire,Player .coNxx fired USP-S (speed=454.45)
match_452e956ebb,1,2999,WeaponFire,Player kamelriddarn fired USP-S (speed=518.45)
match_452e956ebb,1,3003,WeaponFire,Player Kerchak fired Glock-18 (speed=90.70)
match_452e956ebb,1,3007,WeaponFire,Player deiff fired Glock-18 (speed=318.27)
match_452e956ebb,1,3007,WeaponFire,Player zarpante fired USP-S (speed=221.71)
match_452e956ebb,1,3010,WeaponFire,Player kamelriddarn fired USP-S (speed=337.95)
match_452e956ebb,1,3017,WeaponFire,Player .coNxx fired USP-S (speed=44.10)
match_452e956ebb,1,3019,WeaponFire,Player Kerchak fired Glock-18 (speed=316.75)
match_452e956ebb,1,3021,WeaponFire,Player kamelriddarn fired USP-S (speed=266.17)
match_452e956ebb,1,3023,WeaponFire,Player deiff fired Glock-18 (speed=30.93)
match_452e956ebb,1,3028,WeaponFire,Player zarpante fired USP-S (speed=164.78)
match_452e956ebb,1,3029,WeaponFire,Player Kerchak fired Glock-18 (speed=424.48)
match_452e956ebb,1,3033,WeaponFire,Player kamelriddarn fired USP-S (speed=301.46)
match_452e956ebb,1,3039,WeaponFire,Player Kerchak fired Glock-18 (speed=250.39)
match_452e956ebb,1,3044,WeaponFire,Player kamelriddarn fired USP-S (speed=331.55)
match_452e956ebb,1,3047,WeaponFire,Player zarpante fired USP-S (speed=157.47)
match_452e956ebb,1,3049,DeathPosition,"Player kamelriddarn died at (-1155.1, 1136.8, -19.1)"
match_452e956ebb,1,3049,Kill,"Killer=Kerchak, Victim=kamelriddarn, Headshot=true"
match_452e956ebb,1,3049,WeaponFire,Player Kerchak fired Glock-18 (speed=233.58)
match_452e956ebb,1,3055,WeaponFire,Player .coNxx fired USP-S (speed=496.33)
match_452e956ebb,1,3059,WeaponFire,Player Kerchak fired Glock-18 (speed=260.45)
match_452e956ebb,1,3067,WeaponFire,Player zarpante fired USP-S (speed=160.15)
match_452e956ebb,1,3068,WeaponFire,Player Kerchak fired Glock-18 (speed=23.09)
match_452e956ebb,1,3073,WeaponFire,Player deiff fired Glock-18 (speed=399.72)
match_452e956ebb,1,3076,WeaponFire,Player .coNxx fired USP-S (speed=167.08)
match_452e956ebb,1,3082,WeaponFire,Player Cardoso fired USP-S (speed=0.00)
match_452e956ebb,1,3086,WeaponFire,Player zarpante fired USP-S (speed=162.97)
match_452e956ebb,1,3087,WeaponFire,Player deiff fired Glock-18 (speed=213.46)
match_452e956ebb,1,3087,WeaponFire,Player DAYI fired Glock-18 (speed=479.32)
match_452e956ebb,1,3092,WeaponFire,Player .coNxx fired USP-S (speed=171.45)
match_452e956ebb,1,3096,WeaponFire,Player Cardoso fired USP-S (speed=43.46)
match_452e956ebb,1,3097,WeaponFire,Player DAYI fired Glock-18 (speed=263.62)
match_452e956ebb,1,3104,WeaponFire,Player deiff fired Glock-18 (speed=78.81)
match_452e956ebb,1,3105,WeaponFire,Player zarpante fired USP-S (speed=163.20)
match_452e956ebb,1,3110,DeathPosition,"Player Cardoso died at (-1370.2, 2698.8, 127.4)"
match_452e956ebb,1,3110,Kill,"Killer=DAYI, Victim=Cardoso, Headshot=false"
match_452e956ebb,1,3110,WeaponFire,Player DAYI fired Glock-18 (speed=97.12)
match_452e956ebb,1,3115,WeaponFire,Player .coNxx fired USP-S (speed=426.90)
match_452e956ebb,1,3123,WeaponFire,Player deiff fired Glock-18 (speed=307.29)
match_452e956ebb,1,3123,WeaponFire,Player DAYI fired Glock-18 (speed=111.76)
match_452e956ebb,1,3125,WeaponFire,Player zarpante fired USP-S (speed=163.20)
match_452e956ebb,1,3132,WeaponFire,Player .coNxx fired USP-S (speed=20.32)
match_452e956ebb,1,3135,WeaponFire,Player DAYI fired Glock-18 (speed=9.75)
match_452e956ebb,1,3140,WeaponFire,Player deiff fired Glock-18 (speed=261.90)
match_452e956ebb,1,3146,WeaponFire,Player zarpante fired USP-S (speed=157.86)
match_452e956ebb,1,3156,WeaponFire,Player deiff fired Glock-18 (speed=232.63)
match_452e956ebb,1,3166,WeaponFire,Player zarpante fired USP-S (speed=163.12)
match_452e956ebb,1,3173,WeaponFire,Player deiff fired Glock-18 (speed=171.44)
match_452e956ebb,1,3186,WeaponFire,Player zarpante fired USP-S (speed=163.20)
match_452e956ebb,1,3192,WeaponFire,Player deiff fired Glock-18 (speed=64.55)
match_452e956ebb,1,3209,WeaponFire,Player zarpante fired USP-S (speed=163.20)
match_452e956ebb,1,3210,WeaponFire,Player deiff fired Glock-18 (speed=170.22)
match_452e956ebb,1,3229,WeaponFire,Player zarpante fired USP-S (speed=163.20)
match_452e956ebb,1,3230,WeaponFire,Player deiff fired Glock-18 (speed=51.38)
match_452e956ebb,1,3235,WeaponFire,Player Aolz fired Knife (speed=499.58)
match_452e956ebb,1,3249,WeaponFire,Player deiff fired Glock-18 (speed=25.51)
match_452e956ebb,1,3259,WeaponFire,Player DAYI fired Glock-18 (speed=309.91)
match_452e956ebb,1,3268,WeaponFire,Player deiff fired Glock-18 (speed=82.15)
match_452e956ebb,1,3270,WeaponFire,Player DAYI fired Glock-18 (speed=125.50)
match_452e956ebb,1,3281,WeaponFire,Player DAYI fired Glock-18 (speed=0.00)
match_452e956ebb,1,3288,WeaponFire,Player deiff fired Glock-18 (speed=69.24)
match_452e956ebb,1,3291,WeaponFire,Player DAYI fired Glock-18 (speed=23.95)
match_452e956ebb,1,3308,WeaponFire,Player deiff fired Glock-18 (speed=49.03)
match_452e956ebb,1,3328,WeaponFire,Player deiff fired Glock-18 (speed=140.83)
match_452e956ebb,1,3349,WeaponFire,Player deiff fired Glock-18 (speed=25.42)
match_452e956ebb,1,3369,WeaponFire,Player deiff fired Glock-18 (speed=239.39)
match_452e956ebb,1,3391,WeaponFire,Player deiff fired Glock-18 (speed=479.56)
match_452e956ebb,1,3512,WeaponFire,Player zarpante fired Incendiary Grenade (speed=493.55)
match_452e956ebb,1,3554,WeaponFire,Player deiff fired Glock-18 (speed=298.26)
match_452e956ebb,1,3571,WeaponFire,Player deiff fired Glock-18 (speed=339.34)
match_452e956ebb,1,3591,WeaponFire,Player deiff fired Glock-18 (speed=332.33)
match_452e956ebb,1,3609,WeaponFire,Player deiff fired Glock-18 (speed=422.93)
match_452e956ebb,1,3621,WeaponFire,Player Kerchak fired Flashbang (speed=271.84)
match_452e956ebb,1,3628,WeaponFire,Player deiff fired Glock-18 (speed=272.59)
match_452e956ebb,1,3648,WeaponFire,Player deiff fired Glock-18 (speed=48.00)
match_452e956ebb,1,3667,WeaponFire,Player deiff fired Glock-18 (speed=178.53)
match_452e956ebb,1,3684,WeaponFire,Player deiff fired Glock-18 (speed=65.86)
match_452e956ebb,1,3699,WeaponFire,Player deiff fired Glock-18 (speed=9.47)
match_452e956ebb,1,3718,WeaponFire,Player deiff fired Glock-18 (speed=21.85)
match_452e956ebb,1,3733,WeaponFire,Player deiff fired Glock-18 (speed=416.34)
match_452e956ebb,1,3750,WeaponFire,Player deiff fired Glock-18 (speed=443.92)
match_452e956ebb,1,3775,WeaponFire,Player deiff fired Glock-18 (speed=154.16)
match_452e956ebb,1,3789,WeaponFire,Player deiff fired Glock-18 (speed=233.63)
match_452e956ebb,1,3801,WeaponFire,Player deiff fired Glock-18 (speed=248.82)
match_452e956ebb,1,3808,WeaponFire,Player zarpante fired USP-S (speed=95.90)
match_452e956ebb,1,3815,WeaponFire,Player deiff fired Glock-18 (speed=236.28)
match_452e956ebb,1,3827,WeaponFire,Player deiff fired Glock-18 (speed=389.14)
match_452e956ebb,1,3832,WeaponFire,Player Kerchak fired HE Grenade (speed=148.29)
match_452e956ebb,1,3836,WeaponFire,Player deiff fired Glock-18 (speed=456.50)
match_452e956ebb,1,3846,WeaponFire,Player deiff fired Glock-18 (speed=480.13)
match_452e956ebb,1,3869,WeaponFire,Player zarpante fired USP-S (speed=481.80)
match_452e956ebb,1,3880,WeaponFire,Player C4N fired P250 (speed=452.26)
match_452e956ebb,1,3881,WeaponFire,Player zarpante fired USP-S (speed=258.33)
match_452e956ebb,1,3900,WeaponFire,Player .coNxx fired USP-S (speed=59.41)
match_452e956ebb,1,3900,WeaponFire,Player C4N fired P250 (speed=64.96)
match_452e956ebb,1,3902,WeaponFire,Player zarpante fired USP-S (speed=237.35)
match_452e956ebb,1,3911,WeaponFire,Player C4N fired P250 (speed=387.40)
match_452e956ebb,1,3924,WeaponFire,Player zarpante fired USP-S (speed=221.56)
match_452e956ebb,1,3926,WeaponFire,Player .coNxx fired USP-S (speed=59.58)
match_452e956ebb,1,3928,WeaponFire,Player C4N fired P250 (speed=404.47)
match_452e956ebb,1,3943,WeaponFire,Player .coNxx fired USP-S (speed=15.63)
match_452e956ebb,1,3947,WeaponFire,Player zarpante fired USP-S (speed=47.37)
match_452e956ebb,1,3947,WeaponFire,Player C4N fired P250 (speed=35.64)
match_452e956ebb,1,3958,WeaponFire,Player C4N fired P250 (speed=0.00)
match_452e956ebb,1,3963,WeaponFire,Player zarpante fired USP-S (speed=132.67)
match_452e956ebb,1,3975,WeaponFire,Player Kerchak fired Glock-18 (speed=60.02)
match_452e956ebb,1,3978,WeaponFire,Player zarpante fired USP-S (speed=147.29)
match_452e956ebb,1,3993,WeaponFire,Player C4N fired P250 (speed=109.99)
match_452e956ebb,1,3997,WeaponFire,Player zarpante fired USP-S (speed=7.07)
match_452e956ebb,1,3998,WeaponFire,Player Kerchak fired Glock-18 (speed=129.28)
match_452e956ebb,1,4013,WeaponFire,Player zarpante fired USP-S (speed=224.44)
match_452e956ebb,1,4018,WeaponFire,Player Kerchak fired Glock-18 (speed=163.41)
match_452e956ebb,1,4019,WeaponFire,Player C4N fired P250 (speed=194.94)
match_452e956ebb,1,4028,WeaponFire,Player zarpante fired USP-S (speed=312.44)
match_452e956ebb,1,4035,WeaponFire,Player Kerchak fired Glock-18 (speed=113.09)
match_452e956ebb,1,4043,WeaponFire,Player zarpante fired USP-S (speed=403.81)
match_452e956ebb,1,4053,WeaponFire,Player C4N fired P250 (speed=80.35)
match_452e956ebb,1,4064,WeaponFire,Player Kerchak fired Glock-18 (speed=51.41)
match_452e956ebb,1,4073,WeaponFire,Player C4N fired P250 (speed=91.84)
match_452e956ebb,1,4078,WeaponFire,Player Kerchak fired Glock-18 (speed=2.49)
match_452e956ebb,1,4094,WeaponFire,Player Kerchak fired Glock-18 (speed=174.49)
match_452e956ebb,1,4109,WeaponFire,Player Kerchak fired Glock-18 (speed=9.62)
match_452e956ebb,1,4154,WeaponFire,Player .coNxx fired USP-S (speed=424.72)
match_452e956ebb,1,4204,WeaponFire,Player Aolz fired USP-S (speed=0.00)
match_452e956ebb,1,4208,WeaponFire,Player CeroNim07 fired Glock-18 (speed=100.55)
match_452e956ebb,1,4210,WeaponFire,Player Kerchak fired Glock-18 (speed=234.87)
match_452e956ebb,1,4216,WeaponFire,Player Aolz fired USP-S (speed=0.00)
match_452e956ebb,1,4220,WeaponFire,Player CeroNim07 fired Glock-18 (speed=174.95)
match_452e956ebb,1,4227,WeaponFire,Player Aolz fired USP-S (speed=0.00)
match_452e956ebb,1,4229,WeaponFire,Player Kerchak fired Glock-18 (speed=22.07)
match_452e956ebb,1,4230,WeaponFire,Player CeroNim07 fired Glock-18 (speed=60.85)
match_452e956ebb,1,4238,WeaponFire,Player Aolz fired USP-S (speed=12.91)
match_452e956ebb,1,4239,DeathPosition,"Player Aolz died at (-1131.5, 2678.4, 84.6)"
match_452e956ebb,1,4239,Kill,"Killer=CeroNim07, Victim=Aolz, Headshot=true"
match_452e956ebb,1,4239,WeaponFire,Player CeroNim07 fired Glock-18 (speed=18.58)
match_452e956ebb,1,4249,WeaponFire,Player CeroNim07 fired Glock-18 (speed=25.32)
match_452e956ebb,1,4259,WeaponFire,Player CeroNim07 fired Glock-18 (speed=15.74)
match_452e956ebb,1,4267,WeaponFire,Player deiff fired Glock-18 (speed=101.05)
match_452e956ebb,1,4269,WeaponFire,Player Kerchak fired Glock-18 (speed=5.16)
match_452e956ebb,1,4287,WeaponFire,Player deiff fired Glock-18 (speed=85.67)
match_452e956ebb,1,4305,WeaponFire,Player Kerchak fired Glock-18 (speed=0.00)
match_452e956ebb,1,4308,WeaponFire,Player deiff fired Glock-18 (speed=46.38)
match_452e956ebb,1,4310,WeaponFire,Player .coNxx fired USP-S (speed=10.32)
match_452e956ebb,1,4330,DeathPosition,"Player zarpante died at (-156.8, 2093.2, -125.4)"
match_452e956ebb,1,4330,Kill,"Killer=deiff, Victim=zarpante, Headshot=true"
match_452e956ebb,1,4330,WeaponFire,Player deiff fired Glock-18 (speed=46.35)
match_452e956ebb,1,4353,WeaponFire,Player deiff fired Glock-18 (speed=89.72)
match_452e956ebb,1,4372,WeaponFire,Player CeroNim07 fired Glock-18 (speed=332.04)
match_452e956ebb,1,4380,WeaponFire,Player .coNxx fired USP-S (speed=471.23)
match_452e956ebb,1,4382,WeaponFire,Player CeroNim07 fired Glock-18 (speed=16.55)
match_452e956ebb,1,4392,WeaponFire,Player CeroNim07 fired Glock-18 (speed=142.71)
match_452e956ebb,1,4397,WeaponFire,Player .coNxx fired USP-S (speed=266.90)
match_452e956ebb,1,4402,WeaponFire,Player CeroNim07 fired Glock-18 (speed=40.90)
match_452e956ebb,1,4412,WeaponFire,Player .coNxx fired USP-S (speed=163.92)
match_452e956ebb,1,4412,WeaponFire,Player CeroNim07 fired Glock-18 (speed=115.40)
match_452e956ebb,1,4424,WeaponFire,Player CeroNim07 fired Glock-18 (speed=3.57)
match_452e956ebb,1,4428,WeaponFire,Player .coNxx fired USP-S (speed=164.30)
match_452e956ebb,1,4434,WeaponFire,Player CeroNim07 fired Glock-18 (speed=33.09)
match_452e956ebb,1,4443,WeaponFire,Player CeroNim07 fired Glock-18 (speed=126.90)
match_452e956ebb,1,4446,WeaponFire,Player .coNxx fired USP-S (speed=114.23)
match_452e956ebb,1,4453,WeaponFire,Player CeroNim07 fired Glock-18 (speed=151.27)
match_452e956ebb,1,4462,WeaponFire,Player CeroNim07 fired Glock-18 (speed=72.07)
match_452e956ebb,1,4463,WeaponFire,Player .coNxx fired USP-S (speed=53.68)
match_452e956ebb,1,4472,WeaponFire,Player CeroNim07 fired Glock-18 (speed=9.64)
match_452e956ebb,1,4482,WeaponFire,Player CeroNim07 fired Glock-18 (speed=15.38)
match_452e956ebb,1,4485,DeathPosition,"Player CeroNim07 died at (-1198.9, 2485.4, 42.6)"
match_452e956ebb,1,4485,Kill,"Killer=.coNxx, Victim=CeroNim07, Headshot=true"
match_452e956ebb,1,4485,WeaponFire,Player .coNxx fired USP-S (speed=51.62)
match_452e956ebb,1,4490,WeaponFire,Player deiff fired Glock-18 (speed=475.86)
match_452e956ebb,1,4504,WeaponFire,Player deiff fired Glock-18 (speed=387.87)
match_452e956ebb,1,4513,DeathPosition,"Player .coNxx died at (-788.2, 2097.3, -106.3)"
match_452e956ebb,1,4513,Kill,"Killer=deiff, Victim=.coNxx, Headshot=true"
match_452e956ebb,1,4513,WeaponFire,Player deiff fired Glock-18 (speed=170.59)
match_452e956ebb,1,4513,BadFlash,C4N's flash blinded 4 teammates vs 0 enemies
match_452e956ebb,1,4513,RoundEnd,Round 1 ended. Reason: 9 (Winner=2)
match_452e956ebb,1,4523,WeaponFire,Player deiff fired Glock-18 (speed=170.59)
match_452e956ebb,1,4556,WeaponFire,Player Kerchak fired Glock-18 (speed=463.93)
match_452e956ebb,1,4766,WeaponFire,Player C4N fired P250 (speed=480.06)
match_452e956ebb,1,4876,WeaponFire,Player C4N fired P250 (speed=480.06)
match_452e956ebb,1,4882,WeaponFire,Player Kerchak fired Knife (speed=463.93)
match_452e956ebb,1,4903,WeaponFire,Player C4N fired P250 (speed=480.06)
match_452e956ebb,1,4947,WeaponFire,Player C4N fired P250 (speed=480.06)
match_452e956ebb,2,4961,RoundStart,Round 2 started (freeze time)
match_452e956ebb,2,4961,ItemPickup,Player kamelriddarn picked_up Knife [finalMoney(after)=2050 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player kamelriddarn bought USP-S [finalMoney(after)=1850 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player Aolz picked_up Knife [finalMoney(after)=2700 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player Aolz bought USP-S [finalMoney(after)=2500 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player .coNxx picked_up Knife [finalMoney(after)=2350 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player .coNxx bought USP-S [finalMoney(after)=2150 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player zarpante picked_up Knife [finalMoney(after)=1900 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player zarpante bought USP-S [finalMoney(after)=1700 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player Cardoso picked_up Knife [finalMoney(after)=2050 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player Cardoso bought USP-S [finalMoney(after)=1850 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player CeroNim07 picked_up Knife [finalMoney(after)=4000 cost=0]
match_452e956ebb,2,4961,ItemPickup,Player CeroNim07 bought Glock-18 [finalMoney(after)=3800 cost=200]
match_452e956ebb,2,4961,ItemPickup,Player DAYI picked_up C4 [finalMoney(after)=3700 cost=0]
match_452e956ebb,2,5090,ItemPickup,Player DAYI bought Kevlar + Helmet [finalMoney(after)=2700 cost=1000]
match_452e956ebb,2,5119,ItemPickup,Player DAYI bought AK-47 [finalMoney(after)=0 cost=2700]
match_452e956ebb,2,5154,ItemPickup,Player C4N bought Kevlar + Helmet [finalMoney(after)=2250 cost=1000]
match_452e956ebb,2,5229,ItemPickup,Player .coNxx bought Desert Eagle [finalMoney(after)=1450 cost=700]
match_452e956ebb,2,5473,ItemPickup,Player C4N bought Galil AR [finalMoney(after)=450 cost=1800]
match_452e956ebb,2,5491,ItemPickup,Player Aolz bought Negev [finalMoney(after)=800 cost=1700]
match_452e956ebb,2,5502,ItemPickup,Player C4N bought Smoke Grenade [finalMoney(after)=150 cost=300]
match_452e956ebb,2,5527,ItemPickup,Player Aolz picked_up Kevlar + Helmet [finalMoney(after)=800 cost=1000]
match_452e956ebb,2,5616,ItemPickup,Player C4N picked_up Flashbang [finalMoney(after)=150 cost=200]
match_452e956ebb,2,5650,ItemPickup,Player C4N picked_up Flashbang [finalMoney(after)=150 cost=200]
match_452e956ebb,2,5757,ItemPickup,Player deiff bought Kevlar + Helmet [finalMoney(after)=3000 cost=1000]
match_452e956ebb,2,5767,ItemPickup,Player CeroNim07 bought Kevlar + Helmet [finalMoney(after)=2800 cost=1000]
match_452e956ebb,2,5772,ItemPickup,Player Kerchak bought Galil AR [finalMoney(after)=1750 cost=1800]
match_452e956ebb,2,5810,ItemPickup,Player CeroNim07 bought AK-47 [finalMoney(after)=100 cost=2700]
match_452e956ebb,2,5870,ItemPickup,Player Kerchak bought Kevlar + Helmet [finalMoney(after)=750 cost=1000]
match_452e956ebb,2,5892,ItemPickup,Player CeroNim07 picked_up Smoke Grenade [finalMoney(after)=100 cost=300]
match_452e956ebb,2,5897,ItemPickup,Player Kerchak bought Smoke Grenade [finalMoney(after)=450 cost=300]
match_452e956ebb,2,5913,ItemPickup,Player Kerchak bought Flashbang [finalMoney(after)=250 cost=200]
match_452e956ebb,2,6188,ItemPickup,Player deiff bought Galil AR [finalMoney(after)=1200 cost=1800]
match_452e956ebb,2,6226,ItemPickup,Player deiff bought Flashbang [finalMoney(after)=1000 cost=200]
match_452e956ebb,2,6234,ItemPickup,Player deiff bought Flashbang [finalMoney(after)=800 cost=200]
match_452e956ebb,2,6241,FreezeTimeEnded,"Round 2: freeze time ended, action begins!"
match_452e956ebb,2,6262,ItemPickup,Player deiff bought Smoke Grenade [finalMoney(after)=500 cost=300]
match_452e956ebb,2,6342,WeaponFire,Player .coNxx fired Knife (speed=517.44)
match_452e956ebb,2,6598,WeaponFire,Player deiff fired Flashbang (speed=496.85)
match_452e956ebb,2,6624,WeaponFire,Player C4N fired Flashbang (speed=623.41)
match_452e956ebb,2,6675,TeamDamage,Aolz dealt 45 dmg to teammate zarpante
match_452e956ebb,2,6675,WeaponFire,Player Aolz fired USP-S (speed=480.31)
match_452e956ebb,2,6687,WeaponFire,Player Aolz fired USP-S (speed=479.86)
match_452e956ebb,2,6709,TeamDamage,Aolz dealt 45 dmg to teammate zarpante
match_452e956ebb,2,6709,WeaponFire,Player Aolz fired USP-S (speed=479.52)
match_452e956ebb,2,6728,WeaponFire,Player Aolz fired USP-S (speed=426.33)
match_452e956ebb,2,6736,WeaponFire,Player C4N fired Flashbang (speed=599.53)
match_452e956ebb,2,6742,TeamDamage,Aolz dealt 45 dmg to teammate zarpante
match_452e956ebb,2,6742,TeamKill,Player Aolz killed teammate zarpante
match_452e956ebb,2,6742,DeathPosition,"Player zarpante died at (-1515.8, 2126.3, -1.3)"
match_452e956ebb,2,6742,Kill,"Killer=Aolz, Victim=zarpante, Headshot=true"
match_452e956ebb,2,6742,WeaponFire,Player Aolz fired USP-S (speed=476.61)
match_452e956ebb,2,6771,WeaponFire,Player DAYI fired Knife (speed=494.18)
match_452e956ebb,2,6776,WeaponFire,Player Kerchak fired Galil AR (speed=300.03)
match_452e956ebb,2,6782,WeaponFire,Player Kerchak fired Galil AR (speed=185.32)
match_452e956ebb,2,6788,WeaponFire,Player Kerchak fired Galil AR (speed=185.32)
match_452e956ebb,2,6794,WeaponFire,Player Kerchak fired Galil AR (speed=63.04)
match_452e956ebb,2,7092,WeaponFire,Player .coNxx fired Desert Eagle (speed=91.96)
match_452e956ebb,2,7096,WeaponFire,Player CeroNim07 fired AK-47 (speed=446.76)
match_452e956ebb,2,7102,WeaponFire,Player CeroNim07 fired AK-47 (speed=255.04)
match_452e956ebb,2,7109,WeaponFire,Player CeroNim07 fired AK-47 (speed=255.04)
match_452e956ebb,2,7115,WeaponFire,Player CeroNim07 fired AK-47 (speed=24.74)
match_452e956ebb,2,7119,WeaponFire,Player Kerchak fired Galil AR (speed=427.22)
match_452e956ebb,2,7121,WeaponFire,Player CeroNim07 fired AK-47 (speed=1.17)
match_452e956ebb,2,7128,WeaponFire,Player CeroNim07 fired AK-47 (speed=1.17)
match_452e956ebb,2,7141,WeaponFire,Player Kerchak fired Galil AR (speed=0.00)
